(0,[4x2x])!(0,0)!(1,0)!(0,1)!([2x2x],0)!(0,0)!;(0,[4x2x])(1,0)!(0,1)!([2x2x],0);(0,[4x2x])(1,0)!(0,1)!([11],0)!(0,[1x1x])!;(0,[4x2x])(1,0)!(0,1)!([11],0)!(0,[1x1x])!
(0,[4x2x])!(0,0)!(1,0)!(0,3x)!(2x,0)!(0,0)!;(0,[4x2x])(1,0)!(0,3x)!(2x,0);(0,[4x2x])(1,0)!(0,3x)!(1,0)!(0,1x)!;(0,[4x2x])(1,0)!(0,3x)!(1,0)!(0,1x)!
(0,[4x2x])!(0,0)!(2,0)!(0,0)!([2x2x],0)!(0,0)!;(0,[4x2x])(2,0)([2x2x],0);(0,[4x2x])(2,0)([2x2x],0);(0,[4x2x])(2,0)([2x2x],0)
(0,[4x2x])!(0,0)!(4x,0)!(0,0)!(2x,0)!(0,0)!;(0,[4x2x])(4x,0)(2x,0);(0,[4x2x])(2x,0)(2x,2);(0,[4x2x])(2x,0)(2x,2)
(0,[4x3x])!(0,0)!(0,0)!(0,1)!([2x2x],0)!(0,0)!;(0,[4x3x])(0,0)!(0,1)!([2x2x],0);(0,[2x3x])(2,0)!(0,1)!([11],0)!(0,[1x1x])!;(0,[2x3x])(2,0)!(0,1)!([11],0)!(0,[1x1x])!
(0,[4x3x])!(0,0)!(0,0)!(0,3x)!(2x,0)!(0,0)!;(0,[4x3x])(0,0)!(0,3x)!(2x,0);(0,[2x3x])(2,0)!(0,3x)!(1,0)!(0,1x)!;(0,[2x3x])(2,0)!(0,3x)!(1,0)!(0,1x)!
(0,[4x4x])!(0,0)!(0,0)!(0,0)!([2x2x],0)!(0,0)!;(0,[4x4x])(0,0)([2x2x],0);(0,[2x2x])([22],0)([2x2x],0);(0,[2x2x])([22],0)([2x2x],0)
(0,[4x6])!(0,0)!(0,0)!(0,0)!(2x,0)!(0,0)!;(0,[4x6])(0,0)(2x,0);(0,[2x3x])(2,0)!(0,3x)!(2x,0);(0,[2x3x])(2,0)!(0,2)!(2x,0)!(0,1x)!
(0,[62x])!(0,0)!(1,0)!(0,1)!(2x,0)!(0,0)!;(0,[62x])(1,0)!(0,1)!(2x,0);(0,[5x2x])(1,0)!(0,1)!(1,0)!(0,[1x1x])!;(0,[5x2x])(1,0)!(0,1)!(1,0)!(0,[1x1x])!
(0,[62x])!(0,0)!(1,0)!(0,3x)!(0,0)!(0,0)!;(0,[62x])(1,0)!(0,3x)(0,0)!;(0,[5x2x])(1,0)!(0,3x)(0,1x)!;(0,[5x2x])(1,0)!(0,3x)(0,1x)!
(0,[62x])!(0,0)!(2,0)!(0,0)!(2x,0)!(0,0)!;(0,[62x])(2,0)(2x,0);(0,[3x2x])(2,0)!(0,3x)!(2x,0);(0,[3x2x])(2,0)!(0,2)!(2x,0)!(0,1x)!
(0,[62x])!(0,0)!(4x,0)!(0,0)!(0,0)!(0,0)!;(0,[62x])(4x,0)(0,0);(0,[3x2x])(2x,0)!(0,3x)!(0,2);(0,[3x2x])(2x,0)!(0,2)!(0,2)!(0,1x)!
(0,[63x])!(0,0)!(0,0)!(0,1)!(2x,0)!(0,0)!;(0,[63x])(0,0)!(0,1)!(2x,0);(0,[5x3x])(0,0)!(0,1)!(1,0)!(0,[1x1x])!;(0,[5x3x])(0,0)!(0,1)!(1,0)!(0,[1x1x])!
(0,[63x])!(0,0)!(0,0)!(0,3x)!(0,0)!(0,0)!;(0,[63x])(0,0)!(0,3x)(0,0)!;(0,[5x3x])(0,0)!(0,3x)(0,1x)!;(0,[5x3x])(0,0)!(0,3x)(0,1x)!
(0,[64x])!(0,0)!(0,0)!(0,0)!(2x,0)!(0,0)!;(0,[64x])(0,0)(2x,0);(0,[3x2x])(2,0)!(0,3x)!(2x,0);(0,[3x2x])(2,0)!(0,2)!(2x,0)!(0,1x)!
(0,[66])!(0,0)!(0,0)!(0,0)!(0,0)!(0,0)!;(0,[66])(0,0)(0,0);(0,[3x3x])(0,0)!;(0,[3x3x])(0,0)!(0,[22])(0,[1x1x])!
(0,ax)!(0,0)!(0,0)!(0,0)!(2x,0)!(0,0)!;(0,ax)(0,0)(2x,0);(4,6x)(0,0)(2x,0);(2,6x)(2,0)(2x,0)
(0,c)!(0,0)!(0,0)!(0,0)!(0,0)!(0,0)!;(0,c)(0,0)(0,0);(0,8)(0,4)(0,0);(0,8)(0,2)(0,2)
(2,0)!(0,0)!(1,0)!(0,1)!(8,0)!(0,0)!;(2,0)(1,0)!(0,1)!(8,0);(2,0)(1,0)!(0,1)!(8,0);(2,0)(1,0)!(0,1)!(8,0)
(2,0)!(0,0)!(1,0)!(0,1)!([26],0)!(0,0)!;(2,0)(1,0)!(0,1)!([26],0);(2,0)(1,0)!(0,1)!([26],0);(2,0)(1,0)!(0,1)!([26],0)
(2,0)!(0,0)!(1,0)!(0,1)!([62],0)!(0,0)!;(2,0)(1,0)!(0,1)!([62],0);(2,0)(1,0)!(0,1)!([62],0);(2,0)(1,0)!(0,1)!([62],0)
(2,0)!(0,0)!(1,0)!(0,3)!(6,0)!(0,0)!;(2,0)(1,0)!(0,3)!(6,0);(2,0)(1,0)!(0,3)!(6,0);(2,0)(1,0)!(0,3)!(6,0)
(2,0)!(0,0)!(1,0)!(0,7)!(2,0)!(0,0)!;(2,0)(1,0)!(0,7)!(2,0);(2,0)(1,0)!(0,7)!(2,0);(2,0)(1,0)!(0,7)!(2,0)
(2,0)!(0,0)!(1,0)!(0,9)!(0,0)!(0,0)!;(2,0)(1,0)!(0,9)(0,0)!;(2,0)(1,0)!(0,7)!(2,0);(2,0)(1,0)!(0,7)!(2,0)
(2,0)!(0,0)!(1,0)!(0,[11])!([25],0)!(0,0)!;(2,0)(1,0)!(0,[11])!([25],0);(2,0)(1,0)!(0,[11])!([21],0)!(0,4)!;(2,0)!(0,2)!(1,0)!(0,[11])!([21],0)!(0,2)!
(2,0)!(0,0)!(1,0)!(0,[11])!([52],0)!(0,0)!;(2,0)(1,0)!(0,[11])!([52],0);(2,0)(1,0)!(0,[11])!([12],0)!(0,4)!;(2,0)!(0,2)!(1,0)!(0,[11])!([12],0)!(0,2)!
(2,0)!(0,0)!(1,0)!(0,[13])!(5,0)!(0,0)!;(2,0)(1,0)!(0,[13])!(5,0);(2,0)(1,0)!(0,[13])!(1,0)!(0,4)!;(2,0)!(0,2)!(1,0)!(0,[13])!(1,0)!(0,2)!
(2,0)!(0,0)!(1,0)!(0,[16])!(2,0)!(0,0)!;(2,0)(1,0)!(0,[16])!(2,0);(2,3x)(1,0)!(0,[13x])!(2,0);(2,2)(1,1x)!(0,[13x])!(2,0)
(2,0)!(0,0)!(1,0)!(0,[31])!(5,0)!(0,0)!;(2,0)(1,0)!(0,[31])!(5,0);(2,0)(1,0)!(0,[31])!(1,0)!(0,4)!;(2,0)!(0,2)!(1,0)!(0,[31])!(1,0)!(0,2)!
(2,0)!(0,0)!(1,0)!(0,[36])!(0,0)!(0,0)!;(2,0)(1,0)!(0,[36])(0,0)!;(2,3x)(1,0)!(0,[13x])!(2,0);(2,2)(1,1x)!(0,[13x])!(2,0)
(2,0)!(0,0)!(1,0)!(0,[61])!(2,0)!(0,0)!;(2,0)(1,0)!(0,[61])!(2,0);(2,3x)(1,0)!(0,[3x1])!(2,0);(2,2)(1,1x)!(0,[3x1])!(2,0)
(2,0)!(0,0)!(1,0)!(0,[63])!(0,0)!(0,0)!;(2,0)(1,0)!(0,[63])(0,0)!;(2,3x)(1,0)!(0,[3x1])!(2,0);(2,2)(1,1x)!(0,[3x1])!(2,0)
(2,0)!(0,0)!(2,0)!(0,0)!(8,0)!(0,0)!;(2,0)(2,0)(8,0);(2,0)(2,0)(8,0);(2,0)(2,0)(8,0)
(2,0)!(0,0)!(2,0)!(0,0)!([26],0)!(0,0)!;(2,0)(2,0)([26],0);(2,0)(2,0)([26],0);(2,0)(2,0)([26],0)
(2,0)!(0,0)!(2,0)!(0,0)!([62],0)!(0,0)!;(2,0)(2,0)([62],0);(2,0)(2,0)([62],0);(2,0)(2,0)([62],0)
(2,0)!(0,0)!(2,0)!(0,1)!([25],0)!(0,0)!;(2,0)(2,0)!(0,1)!([25],0);(2,0)(2,0)!(0,1)!([21],0)!(0,4)!;(2,0)!(0,2)!(2,0)!(0,1)!([21],0)!(0,2)!
(2,0)!(0,0)!(2,0)!(0,1)!([52],0)!(0,0)!;(2,0)(2,0)!(0,1)!([52],0);(2,0)(2,0)!(0,1)!([12],0)!(0,4)!;(2,0)!(0,2)!(2,0)!(0,1)!([12],0)!(0,2)!
(2,0)!(0,0)!(2,0)!(0,3)!(5,0)!(0,0)!;(2,0)(2,0)!(0,3)!(5,0);(2,0)(2,0)!(0,3)!(1,0)!(0,4)!;(2,0)!(0,2)!(2,0)!(0,3)!(1,0)!(0,2)!
(2,0)!(0,0)!(2,0)!(0,6)!(2,0)!(0,0)!;(2,0)(2,0)!(0,6)!(2,0);(2,3x)(2,0)!(0,3x)!(2,0);(2,2)(2,1x)!(0,3x)!(2,0)
(2,0)!(0,0)!(4,0)!(0,0)!(6,0)!(0,0)!;(2,0)(4,0)(6,0);(2,0)(4,0)(6,0);(2,0)(4,0)(6,0)
(2,0)!(0,0)!(4,0)!(0,1)!(5,0)!(0,0)!;(2,0)(4,0)!(0,1)!(5,0);(2,0)(4,0)!(0,1)!(1,0)!(0,4)!;(2,0)!(0,2)!(4,0)!(0,1)!(1,0)!(0,2)!
(2,0)!(0,0)!(4,0)!(0,6)!(0,0)!(0,0)!;(2,0)(4,0)!(0,6)(0,0)!;(2,3x)(3x,0)!(0,3x)(1x,0)!;(2,2)(3x,1x)!(0,3x)(1x,0)!
(2,0)!(0,0)!(7,0)!(0,1)!(2,0)!(0,0)!;(2,0)(7,0)!(0,1)!(2,0);(2,0)(3,0)!(0,1)!(2,0)!(0,4)!;(2,0)!(0,2)!(3,0)!(0,1)!(2,0)!(0,2)!
(2,0)!(0,0)!(7,0)!(0,3)!(0,0)!(0,0)!;(2,0)(7,0)!(0,3)(0,0)!;(2,0)(3,0)!(0,1)!(2,0)!(0,4)!;(2,0)!(0,2)!(3,0)!(0,1)!(2,0)!(0,2)!
(2,0)!(0,0)!(8,0)!(0,0)!(2,0)!(0,0)!;(2,0)(8,0)(2,0);(2,0)(8,0)(2,0);(2,0)(8,0)(2,0)
(2,0)!(0,0)!([11],0)!(0,[11])!([24],0)!(0,0)!;(2,0)([11],0)!(0,[11])!([24],0);(2,0)([11],0)!(0,[11])!([24],0);(2,0)([11],0)!(0,[11])!([24],0)
(2,0)!(0,0)!([11],0)!(0,[11])!([42],0)!(0,0)!;(2,0)([11],0)!(0,[11])!([42],0);(2,0)([11],0)!(0,[11])!([42],0);(2,0)([11],0)!(0,[11])!([42],0)
(2,0)!(0,0)!([11],0)!(0,[13])!(4,0)!(0,0)!;(2,0)([11],0)!(0,[13])!(4,0);(2,0)([11],0)!(0,[13])!(4,0);(2,0)([11],0)!(0,[13])!(4,0)
(2,0)!(0,0)!([11],0)!(0,[15])!(2,0)!(0,0)!;(2,0)([11],0)!(0,[15])!(2,0);(2,0)([11],0)!(0,[15])!(2,0);(2,0)([11],0)!(0,[15])!(2,0)
(2,0)!(0,0)!([11],0)!(0,[31])!(4,0)!(0,0)!;(2,0)([11],0)!(0,[31])!(4,0);(2,0)([11],0)!(0,[31])!(4,0);(2,0)([11],0)!(0,[31])!(4,0)
(2,0)!(0,0)!([11],0)!(0,[35])!(0,0)!(0,0)!;(2,0)([11],0)!(0,[35])(0,0)!;(2,0)([11],0)!(0,[15])!(2,0);(2,0)([11],0)!(0,[15])!(2,0)
(2,0)!(0,0)!([11],0)!(0,[51])!(2,0)!(0,0)!;(2,0)([11],0)!(0,[51])!(2,0);(2,0)([11],0)!(0,[51])!(2,0);(2,0)([11],0)!(0,[51])!(2,0)
(2,0)!(0,0)!([11],0)!(0,[53])!(0,0)!(0,0)!;(2,0)([11],0)!(0,[53])(0,0)!;(2,0)([11],0)!(0,[51])!(2,0);(2,0)([11],0)!(0,[51])!(2,0)
(2,0)!(0,0)!([12],0)!(0,1)!([24],0)!(0,0)!;(2,0)([12],0)!(0,1)!([24],0);(2,0)([12],0)!(0,1)!([24],0);(2,0)([12],0)!(0,1)!([24],0)
(2,0)!(0,0)!([12],0)!(0,1)!([42],0)!(0,0)!;(2,0)([12],0)!(0,1)!([42],0);(2,0)([12],0)!(0,1)!([42],0);(2,0)([12],0)!(0,1)!([42],0)
(2,0)!(0,0)!([12],0)!(0,3)!(4,0)!(0,0)!;(2,0)([12],0)!(0,3)!(4,0);(2,0)([12],0)!(0,3)!(4,0);(2,0)([12],0)!(0,3)!(4,0)
(2,0)!(0,0)!([12],0)!(0,5)!(2,0)!(0,0)!;(2,0)([12],0)!(0,5)!(2,0);(2,0)([12],0)!(0,5)!(2,0);(2,0)([12],0)!(0,5)!(2,0)
(2,0)!(0,0)!([14],0)!(0,1)!(4,0)!(0,0)!;(2,0)([14],0)!(0,1)!(4,0);(2,0)([14],0)!(0,1)!(4,0);(2,0)([14],0)!(0,1)!(4,0)
(2,0)!(0,0)!([14],0)!(0,5)!(0,0)!(0,0)!;(2,0)([14],0)!(0,5)(0,0)!;(2,0)([13x],0)!(0,5)(1x,0)!;(2,0)([13x],0)!(0,5)(1x,0)!
(2,0)!(0,0)!([16],0)!(0,1)!(2,0)!(0,0)!;(2,0)([16],0)!(0,1)!(2,0);(2,0)([16],0)!(0,1)!(2,0);(2,0)([16],0)!(0,1)!(2,0)
(2,0)!(0,0)!([16],0)!(0,3)!(0,0)!(0,0)!;(2,0)([16],0)!(0,3)(0,0)!;(2,0)([16],0)!(0,1)!(2,0);(2,0)([16],0)!(0,1)!(2,0)
(2,0)!(0,0)!([21],0)!(0,1)!([24],0)!(0,0)!;(2,0)([21],0)!(0,1)!([24],0);(2,0)([21],0)!(0,1)!([24],0);(2,0)([21],0)!(0,1)!([24],0)
(2,0)!(0,0)!([21],0)!(0,1)!([42],0)!(0,0)!;(2,0)([21],0)!(0,1)!([42],0);(2,0)([21],0)!(0,1)!([42],0);(2,0)([21],0)!(0,1)!([42],0)
(2,0)!(0,0)!([21],0)!(0,3)!(4,0)!(0,0)!;(2,0)([21],0)!(0,3)!(4,0);(2,0)([21],0)!(0,3)!(4,0);(2,0)([21],0)!(0,3)!(4,0)
(2,0)!(0,0)!([21],0)!(0,5)!(2,0)!(0,0)!;(2,0)([21],0)!(0,5)!(2,0);(2,0)([21],0)!(0,5)!(2,0);(2,0)([21],0)!(0,5)!(2,0)
(2,0)!(0,0)!([22],0)!(0,0)!([24],0)!(0,0)!;(2,0)([22],0)([24],0);(2,0)([22],0)([24],0);(2,0)([22],0)([24],0)
(2,0)!(0,0)!([22],0)!(0,0)!([42],0)!(0,0)!;(2,0)([22],0)([42],0);(2,0)([22],0)([42],0);(2,0)([22],0)([42],0)
(2,0)!(0,0)!([24],0)!(0,0)!(4,0)!(0,0)!;(2,0)([24],0)(4,0);(2,0)([24],0)(4,0);(2,0)([24],0)(4,0)
(2,0)!(0,0)!([26],0)!(0,0)!(2,0)!(0,0)!;(2,0)([26],0)(2,0);(2,0)([26],0)(2,0);(2,0)([26],0)(2,0)
(2,0)!(0,0)!([41],0)!(0,1)!(4,0)!(0,0)!;(2,0)([41],0)!(0,1)!(4,0);(2,0)([41],0)!(0,1)!(4,0);(2,0)([41],0)!(0,1)!(4,0)
(2,0)!(0,0)!([41],0)!(0,5)!(0,0)!(0,0)!;(2,0)([41],0)!(0,5)(0,0)!;(2,0)([3x1],0)!(0,5)(1x,0)!;(2,0)([3x1],0)!(0,5)(1x,0)!
(2,0)!(0,0)!([42],0)!(0,0)!(4,0)!(0,0)!;(2,0)([42],0)(4,0);(2,0)([42],0)(4,0);(2,0)([42],0)(4,0)
(2,0)!(0,0)!([46],0)!(0,0)!(0,0)!(0,0)!;(2,0)([46],0)(0,0);(2,0)([3x6],0)(0,0)!(1x,0)!;(2,0)([3x6],0)(0,0)!(1x,0)!
(2,0)!(0,0)!([61],0)!(0,1)!(2,0)!(0,0)!;(2,0)([61],0)!(0,1)!(2,0);(2,0)([61],0)!(0,1)!(2,0);(2,0)([61],0)!(0,1)!(2,0)
(2,0)!(0,0)!([61],0)!(0,3)!(0,0)!(0,0)!;(2,0)([61],0)!(0,3)(0,0)!;(2,0)([61],0)!(0,1)!(2,0);(2,0)([61],0)!(0,1)!(2,0)
(2,0)!(0,0)!([62],0)!(0,0)!(2,0)!(0,0)!;(2,0)([62],0)(2,0);(2,0)([62],0)(2,0);(2,0)([62],0)(2,0)
(2,0)!(0,0)!([64],0)!(0,0)!(0,0)!(0,0)!;(2,0)([64],0)(0,0);(2,0)([63x],0)(0,0)!(1x,0)!;(2,0)([63x],0)(0,0)!(1x,0)!
(2,0)!(0,0)!(a,0)!(0,0)!(0,0)!(0,0)!;(2,0)(a,0)(0,0);(2,0)(8,0)(2,0);(2,0)(8,0)(2,0)
(2,2x)!(0,0)!([11],0)!(0,[11])!([22x],0)!(0,0)!;(2,2x)([11],0)!(0,[11])!([22x],0);(2,2x)([11],0)!(0,[11])!([21],0)!(0,1x)!;(2,2x)([11],0)!(0,[11])!([21],0)!(0,1x)!
(2,2x)!(0,0)!([11],0)!(0,[11])!([2x2],0)!(0,0)!;(2,2x)([11],0)!(0,[11])!([2x2],0);(2,2x)([11],0)!(0,[11])!([12],0)!(0,1x)!;(2,2x)([11],0)!(0,[11])!([12],0)!(0,1x)!
(2,2x)!(0,0)!([11],0)!(0,[13])!(2x,0)!(0,0)!;(2,2x)([11],0)!(0,[13])!(2x,0);(2,2x)([11],0)!(0,[13])!(1,0)!(0,1x)!;(2,2x)([11],0)!(0,[13])!(1,0)!(0,1x)!
(2,2x)!(0,0)!([11],0)!(0,[13x])!(2,0)!(0,0)!;(2,2x)([11],0)!(0,[13x])!(2,0);(2,2x)([11],0)!(0,[13x])!(2,0);(2,2x)([11],0)!(0,[13x])!(2,0)
(2,2x)!(0,0)!([11],0)!(0,[31])!(2x,0)!(0,0)!;(2,2x)([11],0)!(0,[31])!(2x,0);(2,2x)([11],0)!(0,[31])!(1,0)!(0,1x)!;(2,2x)([11],0)!(0,[31])!(1,0)!(0,1x)!
(2,2x)!(0,0)!([11],0)!(0,[33x])!(0,0)!(0,0)!;(2,2x)([11],0)!(0,[33x])(0,0)!;(2,2x)([11],0)!(0,[13x])!(2,0);(2,2x)([11],0)!(0,[13x])!(2,0)
(2,2x)!(0,0)!([11],0)!(0,[3x1])!(2,0)!(0,0)!;(2,2x)([11],0)!(0,[3x1])!(2,0);(2,2x)([11],0)!(0,[3x1])!(2,0);(2,2x)([11],0)!(0,[3x1])!(2,0)
(2,2x)!(0,0)!([11],0)!(0,[3x3])!(0,0)!(0,0)!;(2,2x)([11],0)!(0,[3x3])(0,0)!;(2,2x)([11],0)!(0,[3x1])!(2,0);(2,2x)([11],0)!(0,[3x1])!(2,0)
(2,2x)!(0,0)!([12],0)!(0,1)!([22x],0)!(0,0)!;(2,2x)([12],0)!(0,1)!([22x],0);(2,2x)([12],0)!(0,1)!([21],0)!(0,1x)!;(2,2x)([12],0)!(0,1)!([21],0)!(0,1x)!
(2,2x)!(0,0)!([12],0)!(0,1)!([2x2],0)!(0,0)!;(2,2x)([12],0)!(0,1)!([2x2],0);(2,2x)([12],0)!(0,1)!([12],0)!(0,1x)!;(2,2x)([12],0)!(0,1)!([12],0)!(0,1x)!
(2,2x)!(0,0)!([12],0)!(0,3)!(2x,0)!(0,0)!;(2,2x)([12],0)!(0,3)!(2x,0);(2,2x)([12],0)!(0,3)!(1,0)!(0,1x)!;(2,2x)([12],0)!(0,3)!(1,0)!(0,1x)!
(2,2x)!(0,0)!([12],0)!(0,3x)!(2,0)!(0,0)!;(2,2x)([12],0)!(0,3x)!(2,0);(2,2x)([12],0)!(0,3x)!(2,0);(2,2x)([12],0)!(0,3x)!(2,0)
(2,2x)!(0,0)!([14],0)!(0,1)!(2x,0)!(0,0)!;(2,2x)([14],0)!(0,1)!(2x,0);(2,2x)([14],0)!(0,1)!(1,0)!(0,1x)!;(2,2x)([14],0)!(0,1)!(1,0)!(0,1x)!
(2,2x)!(0,0)!([14],0)!(0,3x)!(0,0)!(0,0)!;(2,2x)([14],0)!(0,3x)(0,0)!;(2,2x)([13x],0)!(0,3x)(1x,0)!;(2,2x)([13x],0)!(0,3x)(1x,0)!
(2,2x)!(0,0)!([14x],0)!(0,1)!(2,0)!(0,0)!;(2,2x)([14x],0)!(0,1)!(2,0);(2,2x)([13],0)!(0,1)!(2,0)!(0,1x)!;(2,2x)([13],0)!(0,1)!(2,0)!(0,1x)!
(2,2x)!(0,0)!([14x],0)!(0,3)!(0,0)!(0,0)!;(2,2x)([14x],0)!(0,3)(0,0)!;(2,2x)([13],0)!(0,1)!(2,0)!(0,1x)!;(2,2x)([13],0)!(0,1)!(2,0)!(0,1x)!
(2,2x)!(0,0)!([21],0)!(0,1)!([22x],0)!(0,0)!;(2,2x)([21],0)!(0,1)!([22x],0);(2,2x)([21],0)!(0,1)!([21],0)!(0,1x)!;(2,2x)([21],0)!(0,1)!([21],0)!(0,1x)!
(2,2x)!(0,0)!([21],0)!(0,1)!([2x2],0)!(0,0)!;(2,2x)([21],0)!(0,1)!([2x2],0);(2,2x)([21],0)!(0,1)!([12],0)!(0,1x)!;(2,2x)([21],0)!(0,1)!([12],0)!(0,1x)!
(2,2x)!(0,0)!([21],0)!(0,3)!(2x,0)!(0,0)!;(2,2x)([21],0)!(0,3)!(2x,0);(2,2x)([21],0)!(0,3)!(1,0)!(0,1x)!;(2,2x)([21],0)!(0,3)!(1,0)!(0,1x)!
(2,2x)!(0,0)!([21],0)!(0,3x)!(2,0)!(0,0)!;(2,2x)([21],0)!(0,3x)!(2,0);(2,2x)([21],0)!(0,3x)!(2,0);(2,2x)([21],0)!(0,3x)!(2,0)
(2,2x)!(0,0)!([22],0)!(0,0)!([22x],0)!(0,0)!;(2,2x)([22],0)([22x],0);(2,2x)([22],0)([22x],0);(2,2x)([22],0)([22x],0)
(2,2x)!(0,0)!([22],0)!(0,0)!([2x2],0)!(0,0)!;(2,2x)([22],0)([2x2],0);(2,2x)([22],0)([2x2],0);(2,2x)([22],0)([2x2],0)
(2,2x)!(0,0)!([24],0)!(0,0)!(2x,0)!(0,0)!;(2,2x)([24],0)(2x,0);(2,2x)([24],0)(2x,0);(2,2x)([24],0)(2x,0)
(2,2x)!(0,0)!([24x],0)!(0,0)!(2,0)!(0,0)!;(2,2x)([24x],0)(2,0);(2,2x)([22x],0)(2,2);(2,2x)([22x],0)(2,2)
(2,2x)!(0,0)!([41],0)!(0,1)!(2x,0)!(0,0)!;(2,2x)([41],0)!(0,1)!(2x,0);(2,2x)([41],0)!(0,1)!(1,0)!(0,1x)!;(2,2x)([41],0)!(0,1)!(1,0)!(0,1x)!
(2,2x)!(0,0)!([41],0)!(0,3x)!(0,0)!(0,0)!;(2,2x)([41],0)!(0,3x)(0,0)!;(2,2x)([3x1],0)!(0,3x)(1x,0)!;(2,2x)([3x1],0)!(0,3x)(1x,0)!
(2,2x)!(0,0)!([42],0)!(0,0)!(2x,0)!(0,0)!;(2,2x)([42],0)(2x,0);(2,2x)([42],0)(2x,0);(2,2x)([42],0)(2x,0)
(2,2x)!(0,0)!([44x],0)!(0,0)!(0,0)!(0,0)!;(2,2x)([44x],0)(0,0);(2,2x)([3x2x],0)(0,2)!(1x,0)!;(2,2x)([3x2x],0)(0,2)!(1x,0)!
(2,2x)!(0,0)!([4x1],0)!(0,1)!(2,0)!(0,0)!;(2,2x)([4x1],0)!(0,1)!(2,0);(2,2x)([31],0)!(0,1)!(2,0)!(0,1x)!;(2,2x)([31],0)!(0,1)!(2,0)!(0,1x)!
(2,2x)!(0,0)!([4x1],0)!(0,3)!(0,0)!(0,0)!;(2,2x)([4x1],0)!(0,3)(0,0)!;(2,2x)([31],0)!(0,1)!(2,0)!(0,1x)!;(2,2x)([31],0)!(0,1)!(2,0)!(0,1x)!
(2,2x)!(0,0)!([4x2],0)!(0,0)!(2,0)!(0,0)!;(2,2x)([4x2],0)(2,0);(2,2x)([2x2],0)(2,2);(2,2x)([2x2],0)(2,2)
(2,2x)!(0,0)!([4x4],0)!(0,0)!(0,0)!(0,0)!;(2,2x)([4x4],0)(0,0);(2,2x)([2x3x],0)(0,2)!(1x,0)!;(2,2x)([2x3x],0)(0,2)!(1x,0)!
(2,3x)!(0,0)!(1,0)!(0,[11])!([22x],0)!(0,0)!;(2,3x)(1,0)!(0,[11])!([22x],0);(2,3x)(1,0)!(0,[11])!([21],0)!(0,1x)!;(2,3x)(1,0)!(0,[11])!([21],0)!(0,1x)!
(2,3x)!(0,0)!(1,0)!(0,[11])!([2x2],0)!(0,0)!;(2,3x)(1,0)!(0,[11])!([2x2],0);(2,3x)(1,0)!(0,[11])!([12],0)!(0,1x)!;(2,3x)(1,0)!(0,[11])!([12],0)!(0,1x)!
(2,3x)!(0,0)!(1,0)!(0,[13])!(2x,0)!(0,0)!;(2,3x)(1,0)!(0,[13])!(2x,0);(2,3x)(1,0)!(0,[13])!(1,0)!(0,1x)!;(2,3x)(1,0)!(0,[13])!(1,0)!(0,1x)!
(2,3x)!(0,0)!(1,0)!(0,[13x])!(2,0)!(0,0)!;(2,3x)(1,0)!(0,[13x])!(2,0);(2,3x)(1,0)!(0,[13x])!(2,0);(2,3x)(1,0)!(0,[13x])!(2,0)
(2,3x)!(0,0)!(1,0)!(0,[31])!(2x,0)!(0,0)!;(2,3x)(1,0)!(0,[31])!(2x,0);(2,3x)(1,0)!(0,[31])!(1,0)!(0,1x)!;(2,3x)(1,0)!(0,[31])!(1,0)!(0,1x)!
(2,3x)!(0,0)!(1,0)!(0,[33x])!(0,0)!(0,0)!;(2,3x)(1,0)!(0,[33x])(0,0)!;(2,3x)(1,0)!(0,[13x])!(2,0);(2,3x)(1,0)!(0,[13x])!(2,0)
(2,3x)!(0,0)!(1,0)!(0,[3x1])!(2,0)!(0,0)!;(2,3x)(1,0)!(0,[3x1])!(2,0);(2,3x)(1,0)!(0,[3x1])!(2,0);(2,3x)(1,0)!(0,[3x1])!(2,0)
(2,3x)!(0,0)!(1,0)!(0,[3x3])!(0,0)!(0,0)!;(2,3x)(1,0)!(0,[3x3])(0,0)!;(2,3x)(1,0)!(0,[3x1])!(2,0);(2,3x)(1,0)!(0,[3x1])!(2,0)
(2,3x)!(0,0)!(2,0)!(0,1)!([22x],0)!(0,0)!;(2,3x)(2,0)!(0,1)!([22x],0);(2,3x)(2,0)!(0,1)!([21],0)!(0,1x)!;(2,3x)(2,0)!(0,1)!([21],0)!(0,1x)!
(2,3x)!(0,0)!(2,0)!(0,1)!([2x2],0)!(0,0)!;(2,3x)(2,0)!(0,1)!([2x2],0);(2,3x)(2,0)!(0,1)!([12],0)!(0,1x)!;(2,3x)(2,0)!(0,1)!([12],0)!(0,1x)!
(2,3x)!(0,0)!(2,0)!(0,3)!(2x,0)!(0,0)!;(2,3x)(2,0)!(0,3)!(2x,0);(2,3x)(2,0)!(0,3)!(1,0)!(0,1x)!;(2,3x)(2,0)!(0,3)!(1,0)!(0,1x)!
(2,3x)!(0,0)!(2,0)!(0,3x)!(2,0)!(0,0)!;(2,3x)(2,0)!(0,3x)!(2,0);(2,3x)(2,0)!(0,3x)!(2,0);(2,3x)(2,0)!(0,3x)!(2,0)
(2,3x)!(0,0)!(4,0)!(0,1)!(2x,0)!(0,0)!;(2,3x)(4,0)!(0,1)!(2x,0);(2,3x)(4,0)!(0,1)!(1,0)!(0,1x)!;(2,3x)(4,0)!(0,1)!(1,0)!(0,1x)!
